#,,,,,,,,
agency_cd,site_no,datetime,timezone,Gage Height [ft],Discharge [cfs],Temperature [degrees C],Turbidity [FNU],Flooding
USGS,14206950,6/6/2017 0:30,PDT,1.95,9.43,17.8,3,0
USGS,14206950,6/6/2017 0:45,PDT,1.95,9.43,,,0
USGS,14206950,6/6/2017 1:00,PDT,1.95,9.43,17.6,3,0
USGS,14206950,6/6/2017 1:15,PDT,1.95,9.43,,,0
USGS,14206950,6/6/2017 1:30,PDT,1.95,9.43,17.4,2.9,0
USGS,14206950,6/6/2017 1:45,PDT,1.95,9.43,,,0
USGS,14206950,6/6/2017 2:00,PDT,1.95,9.43,17.3,2.9,0
USGS,14206950,6/6/2017 2:15,PDT,1.95,9.43,,,0
USGS,14206950,6/6/2017 2:30,PDT,1.95,9.43,17.1,3,0
USGS,14206950,6/6/2017 2:45,PDT,1.95,9.43,,,0
USGS,14206950,6/6/2017 3:00,PDT,1.95,9.43,17,3.1,0
USGS,14206950,6/6/2017 3:15,PDT,1.95,9.43,,,0
USGS,14206950,6/6/2017 3:30,PDT,1.95,9.43,17,2.9,0
USGS,14206950,6/6/2017 3:45,PDT,1.95,9.43,,,0
USGS,14206950,6/6/2017 4:00,PDT,1.95,9.43,16.9,3,0
USGS,14206950,6/6/2017 4:15,PDT,1.94,9.09,,,0
USGS,14206950,6/6/2017 4:30,PDT,1.94,9.09,16.8,3.1,0
USGS,14206950,6/6/2017 4:45,PDT,1.94,9.09,,,0
USGS,14206950,6/6/2017 5:00,PDT,1.94,9.09,16.7,3.1,0
USGS,14206950,6/6/2017 5:15,PDT,1.94,9.09,,,0
USGS,14206950,6/6/2017 5:30,PDT,1.94,9.09,16.6,3.2,0
USGS,14206950,6/6/2017 5:45,PDT,1.94,9.09,,,0
USGS,14206950,6/6/2017 6:00,PDT,1.93,8.76,16.6,3.3,0
USGS,14206950,6/6/2017 6:15,PDT,1.93,8.76,,,0
USGS,14206950,6/6/2017 6:30,PDT,1.93,8.76,16.5,3.5,0
USGS,14206950,6/6/2017 6:45,PDT,1.93,8.76,,,0
USGS,14206950,6/6/2017 7:00,PDT,1.93,8.76,16.5,3.5,0
USGS,14206950,6/6/2017 7:15,PDT,1.93,8.76,,,0
USGS,14206950,6/6/2017 7:30,PDT,1.93,8.76,16.5,3.1,0
USGS,14206950,6/6/2017 7:45,PDT,1.93,8.76,,,0
USGS,14206950,6/6/2017 8:00,PDT,1.92,8.43,16.5,3,0
USGS,14206950,6/6/2017 8:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 8:30,PDT,1.92,8.43,16.5,2.9,0
USGS,14206950,6/6/2017 8:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 9:00,PDT,1.92,8.43,16.6,3.1,0
USGS,14206950,6/6/2017 9:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 9:30,PDT,1.92,8.43,16.7,2.9,0
USGS,14206950,6/6/2017 9:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 10:00,PDT,1.92,8.43,16.9,3,0
USGS,14206950,6/6/2017 10:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 10:30,PDT,1.92,8.43,17.1,2.9,0
USGS,14206950,6/6/2017 10:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 11:00,PDT,1.92,8.43,17.3,2.8,0
USGS,14206950,6/6/2017 11:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 11:30,PDT,1.92,8.43,17.5,2.9,0
USGS,14206950,6/6/2017 11:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 12:00,PDT,1.92,8.43,17.8,2.8,0
USGS,14206950,6/6/2017 12:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 12:30,PDT,1.92,8.43,18,2.8,0
USGS,14206950,6/6/2017 12:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 13:00,PDT,1.92,8.43,18.3,2.9,0
USGS,14206950,6/6/2017 13:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 13:30,PDT,1.92,8.43,18.6,2.8,0
USGS,14206950,6/6/2017 13:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 14:00,PDT,1.92,8.43,18.9,2.8,0
USGS,14206950,6/6/2017 14:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 14:30,PDT,1.92,8.43,19.2,2.8,0
USGS,14206950,6/6/2017 14:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 15:00,PDT,1.92,8.43,19.5,2.9,0
USGS,14206950,6/6/2017 15:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 15:30,PDT,1.92,8.43,19.8,2.8,0
USGS,14206950,6/6/2017 15:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 16:00,PDT,1.92,8.43,20,2.7,0
USGS,14206950,6/6/2017 16:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 16:30,PDT,1.92,8.43,20.1,2.8,0
USGS,14206950,6/6/2017 16:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 17:00,PDT,1.92,8.43,20.3,2.8,0
USGS,14206950,6/6/2017 17:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 17:30,PDT,1.92,8.43,20.4,2.9,0
USGS,14206950,6/6/2017 17:45,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 18:00,PDT,1.92,8.43,20.5,2.7,0
USGS,14206950,6/6/2017 18:15,PDT,1.92,8.43,,,0
USGS,14206950,6/6/2017 18:30,PDT,1.93,8.76,20.5,2.8,0
USGS,14206950,6/6/2017 18:45,PDT,1.93,8.76,,,0
USGS,14206950,6/6/2017 19:00,PDT,1.93,8.76,20.5,2.7,0
USGS,14206950,6/6/2017 19:15,PDT,1.93,8.76,,,0
USGS,14206950,6/6/2017 19:30,PDT,1.93,8.76,20.4,2.9,0
USGS,14206950,6/6/2017 19:45,PDT,1.93,8.76,,,0
USGS,14206950,6/6/2017 20:00,PDT,1.93,8.76,20.4,2.8,0
USGS,14206950,6/6/2017 20:15,PDT,1.93,8.76,,,0
USGS,14206950,6/6/2017 20:30,PDT,1.93,8.76,20.4,2.7,0
USGS,14206950,6/6/2017 20:45,PDT,1.93,8.76,,,0
USGS,14206950,6/6/2017 21:00,PDT,1.94,9.09,20.3,2.8,0
USGS,14206950,6/6/2017 21:15,PDT,1.94,9.09,,,0
USGS,14206950,6/6/2017 21:30,PDT,1.94,9.09,20.2,2.7,0
USGS,14206950,6/6/2017 21:45,PDT,1.94,9.09,,,0
USGS,14206950,6/6/2017 22:00,PDT,1.94,9.09,20.1,2.8,0
USGS,14206950,6/6/2017 22:15,PDT,1.94,9.09,,,0
USGS,14206950,6/6/2017 22:30,PDT,1.94,9.09,19.9,2.8,0
USGS,14206950,6/6/2017 22:45,PDT,1.94,9.09,,,0
USGS,14206950,6/6/2017 23:00,PDT,1.94,9.09,19.7,2.7,0
USGS,14206950,6/6/2017 23:15,PDT,1.94,9.09,,,0
USGS,14206950,6/6/2017 23:30,PDT,1.94,9.09,19.5,2.7,0
USGS,14206950,6/6/2017 23:45,PDT,1.94,9.09,,,0
USGS,14206950,6/7/2017 0:00,PDT,1.94,9.09,19.3,2.7,0
USGS,14206950,6/7/2017 0:15,PDT,1.94,9.09,,,0
USGS,14206950,6/7/2017 0:30,PDT,1.94,9.09,19.1,2.7,0
USGS,14206950,6/7/2017 0:45,PDT,1.94,9.09,,,0
USGS,14206950,6/7/2017 1:00,PDT,1.93,8.76,18.9,2.7,0
USGS,14206950,6/7/2017 1:15,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 1:30,PDT,1.93,8.76,18.6,2.8,0
USGS,14206950,6/7/2017 1:45,PDT,1.94,9.09,,,0
USGS,14206950,6/7/2017 2:00,PDT,1.93,8.76,18.4,2.9,0
USGS,14206950,6/7/2017 2:15,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 2:30,PDT,1.93,8.76,18.3,2.8,0
USGS,14206950,6/7/2017 2:45,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 3:00,PDT,1.93,8.76,18.1,2.7,0
USGS,14206950,6/7/2017 3:15,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 3:30,PDT,1.93,8.76,18,2.7,0
USGS,14206950,6/7/2017 3:45,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 4:00,PDT,1.93,8.76,17.9,2.8,0
USGS,14206950,6/7/2017 4:15,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 4:30,PDT,1.92,8.43,17.8,2.6,0
USGS,14206950,6/7/2017 4:45,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 5:00,PDT,1.92,8.43,17.7,2.8,0
USGS,14206950,6/7/2017 5:15,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 5:30,PDT,1.92,8.43,17.7,2.7,0
USGS,14206950,6/7/2017 5:45,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 6:00,PDT,1.92,8.43,17.6,2.8,0
USGS,14206950,6/7/2017 6:15,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 6:30,PDT,1.92,8.43,17.5,2.7,0
USGS,14206950,6/7/2017 6:45,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 7:00,PDT,1.92,8.43,17.5,3.2,0
USGS,14206950,6/7/2017 7:15,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 7:30,PDT,1.92,8.43,17.5,3.5,0
USGS,14206950,6/7/2017 7:45,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 8:00,PDT,1.92,8.43,17.5,3.2,0
USGS,14206950,6/7/2017 8:15,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 8:30,PDT,1.92,8.43,17.5,2.7,0
USGS,14206950,6/7/2017 8:45,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 9:00,PDT,1.93,8.76,17.6,3,0
USGS,14206950,6/7/2017 9:15,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 9:30,PDT,1.93,8.76,17.7,3.9,0
USGS,14206950,6/7/2017 9:45,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 10:00,PDT,1.93,8.76,17.8,3.4,0
USGS,14206950,6/7/2017 10:15,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 10:30,PDT,1.93,8.76,18,3,0
USGS,14206950,6/7/2017 10:45,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 11:00,PDT,1.93,8.76,18.1,2.9,0
USGS,14206950,6/7/2017 11:15,PDT,1.93,8.76,,,0
USGS,14206950,6/7/2017 11:30,PDT,1.92,8.43,18.2,2.8,0
USGS,14206950,6/7/2017 11:45,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 12:00,PDT,1.92,8.43,18.4,2.7,0
USGS,14206950,6/7/2017 12:15,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 12:30,PDT,1.92,8.43,18.6,2.8,0
USGS,14206950,6/7/2017 12:45,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 13:00,PDT,1.92,8.43,18.8,2.7,0
USGS,14206950,6/7/2017 13:15,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 13:30,PDT,1.92,8.43,19,2.6,0
USGS,14206950,6/7/2017 13:45,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 14:00,PDT,1.91,8.11,19.2,2.6,0
USGS,14206950,6/7/2017 14:15,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 14:30,PDT,1.91,8.11,19.4,2.6,0
USGS,14206950,6/7/2017 14:45,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 15:00,PDT,1.91,8.11,19.6,2.7,0
USGS,14206950,6/7/2017 15:15,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 15:30,PDT,1.91,8.11,19.7,2.6,0
USGS,14206950,6/7/2017 15:45,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 16:00,PDT,1.91,8.11,19.8,2.5,0
USGS,14206950,6/7/2017 16:15,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 16:30,PDT,1.91,8.11,19.9,2.5,0
USGS,14206950,6/7/2017 16:45,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 17:00,PDT,1.91,8.11,20,2.6,0
USGS,14206950,6/7/2017 17:15,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 17:30,PDT,1.91,8.11,20.1,2.5,0
USGS,14206950,6/7/2017 17:45,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 18:00,PDT,1.91,8.11,20.2,2.5,0
USGS,14206950,6/7/2017 18:15,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 18:30,PDT,1.91,8.11,20.2,2.6,0
USGS,14206950,6/7/2017 18:45,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 19:00,PDT,1.91,8.11,20.2,2.7,0
USGS,14206950,6/7/2017 19:15,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 19:30,PDT,1.91,8.11,20.1,2.6,0
USGS,14206950,6/7/2017 19:45,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 20:00,PDT,1.91,8.11,20.1,2.6,0
USGS,14206950,6/7/2017 20:15,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 20:30,PDT,1.91,8.11,20.1,2.6,0
USGS,14206950,6/7/2017 20:45,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 21:00,PDT,1.91,8.11,20,2.6,0
USGS,14206950,6/7/2017 21:15,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 21:30,PDT,1.91,8.11,19.9,2.5,0
USGS,14206950,6/7/2017 21:45,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 22:00,PDT,1.91,8.11,19.8,2.6,0
USGS,14206950,6/7/2017 22:15,PDT,1.91,8.11,,,0
USGS,14206950,6/7/2017 22:30,PDT,1.92,8.43,19.6,2.6,0
USGS,14206950,6/7/2017 22:45,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 23:00,PDT,1.92,8.43,19.5,2.6,0
USGS,14206950,6/7/2017 23:15,PDT,1.92,8.43,,,0
USGS,14206950,6/7/2017 23:30,PDT,1.92,8.43,19.3,3.2,0
USGS,14206950,6/7/2017 23:45,PDT,1.94,9.09,,,0
USGS,14206950,6/8/2017 0:00,PDT,1.94,9.09,19,3.4,0
USGS,14206950,6/8/2017 0:15,PDT,1.95,9.43,,,0
USGS,14206950,6/8/2017 0:30,PDT,1.96,9.78,18.9,3.7,0
USGS,14206950,6/8/2017 0:45,PDT,1.97,10.1,,,0
USGS,14206950,6/8/2017 1:00,PDT,1.98,10.5,18.8,2.7,0
USGS,14206950,6/8/2017 1:15,PDT,1.99,10.9,,,0
USGS,14206950,6/8/2017 1:30,PDT,2,11.2,18.6,2.9,0
USGS,14206950,6/8/2017 1:45,PDT,2.01,11.6,,,0
USGS,14206950,6/8/2017 2:00,PDT,2.02,12,18.5,3.2,0
USGS,14206950,6/8/2017 2:15,PDT,2.03,12.4,,,0
USGS,14206950,6/8/2017 2:30,PDT,2.04,12.8,18.2,3.6,0
USGS,14206950,6/8/2017 2:45,PDT,2.05,13.2,,,0
USGS,14206950,6/8/2017 3:00,PDT,2.05,13.2,18.2,3.5,0
USGS,14206950,6/8/2017 3:15,PDT,2.05,13.2,,,0
USGS,14206950,6/8/2017 3:30,PDT,2.05,13.2,18.1,3.5,0
USGS,14206950,6/8/2017 3:45,PDT,2.06,13.6,,,0
USGS,14206950,6/8/2017 4:00,PDT,2.07,14,18,3.8,0
USGS,14206950,6/8/2017 4:15,PDT,2.12,16.2,,,0
USGS,14206950,6/8/2017 4:30,PDT,2.16,18,17.9,4.7,0
USGS,14206950,6/8/2017 4:45,PDT,2.16,18,,,0
USGS,14206950,6/8/2017 5:00,PDT,2.21,20.5,17.9,4.6,0
USGS,14206950,6/8/2017 5:15,PDT,2.21,20.5,,,0
USGS,14206950,6/8/2017 5:30,PDT,2.26,23.2,17.8,5.5,0
USGS,14206950,6/8/2017 5:45,PDT,2.32,26.5,,,0
USGS,14206950,6/8/2017 6:00,PDT,2.37,29.4,17.8,6.4,0
USGS,14206950,6/8/2017 6:15,PDT,2.39,30.7,,,0
USGS,14206950,6/8/2017 6:30,PDT,2.43,33.1,17.7,8.5,0
USGS,14206950,6/8/2017 6:45,PDT,2.47,35.7,,,0
USGS,14206950,6/8/2017 7:00,PDT,2.5,37.6,17.6,9,0
USGS,14206950,6/8/2017 7:15,PDT,2.52,38.9,,,0
USGS,14206950,6/8/2017 7:30,PDT,2.53,39.6,17.4,10.2,0
USGS,14206950,6/8/2017 7:45,PDT,2.53,39.6,,,0
USGS,14206950,6/8/2017 8:00,PDT,2.53,39.6,17,12.9,0
USGS,14206950,6/8/2017 8:15,PDT,2.54,40.2,,,0
USGS,14206950,6/8/2017 8:30,PDT,2.56,41.5,16.8,18.8,0
USGS,14206950,6/8/2017 8:45,PDT,2.54,40.2,,,0
USGS,14206950,6/8/2017 9:00,PDT,2.53,39.6,16.7,18.8,0
USGS,14206950,6/8/2017 9:15,PDT,2.52,38.9,,,0
USGS,14206950,6/8/2017 9:30,PDT,2.53,39.6,16.8,14.9,0
USGS,14206950,6/8/2017 9:45,PDT,2.53,39.6,,,0
USGS,14206950,6/8/2017 10:00,PDT,2.55,40.8,17,15.6,0
USGS,14206950,6/8/2017 10:15,PDT,2.57,42.2,,,0
USGS,14206950,6/8/2017 10:30,PDT,2.6,44.2,17.2,15.1,0
USGS,14206950,6/8/2017 10:45,PDT,2.61,44.9,,,0
USGS,14206950,6/8/2017 11:00,PDT,2.63,46.3,17.3,14.5,0
USGS,14206950,6/8/2017 11:15,PDT,2.63,46.3,,,0
USGS,14206950,6/8/2017 11:30,PDT,2.64,46.9,17.4,13.7,0
USGS,14206950,6/8/2017 11:45,PDT,2.64,46.9,,,0
USGS,14206950,6/8/2017 12:00,PDT,2.64,46.9,17.6,14.1,0
USGS,14206950,6/8/2017 12:15,PDT,2.64,46.9,,,0
USGS,14206950,6/8/2017 12:30,PDT,2.64,46.9,17.8,13,0
USGS,14206950,6/8/2017 12:45,PDT,2.65,47.7,,,0
USGS,14206950,6/8/2017 13:00,PDT,2.65,47.7,18,12.2,0
USGS,14206950,6/8/2017 13:15,PDT,2.65,47.7,,,0
USGS,14206950,6/8/2017 13:30,PDT,2.65,47.7,18.2,11.8,0
USGS,14206950,6/8/2017 13:45,PDT,2.66,48.4,,,0
USGS,14206950,6/8/2017 14:00,PDT,2.66,48.4,18.4,13.4,0
USGS,14206950,6/8/2017 14:15,PDT,2.65,47.7,,,0
USGS,14206950,6/8/2017 14:30,PDT,2.65,47.7,18.5,11.5,0
USGS,14206950,6/8/2017 14:45,PDT,2.64,46.9,,,0
USGS,14206950,6/8/2017 15:00,PDT,2.63,46.3,18.6,11.5,0
USGS,14206950,6/8/2017 15:15,PDT,2.62,45.6,,,0
USGS,14206950,6/8/2017 15:30,PDT,2.62,45.6,18.6,10.5,0
USGS,14206950,6/8/2017 15:45,PDT,2.6,44.2,,,0
USGS,14206950,6/8/2017 16:00,PDT,2.59,43.5,18.6,10.3,0
USGS,14206950,6/8/2017 16:15,PDT,2.58,42.8,,,0
USGS,14206950,6/8/2017 16:30,PDT,2.56,41.5,18.6,9.5,0
USGS,14206950,6/8/2017 16:45,PDT,2.55,40.8,,,0
USGS,14206950,6/8/2017 17:00,PDT,2.54,40.2,18.6,9.7,0
USGS,14206950,6/8/2017 17:15,PDT,2.53,39.6,,,0
USGS,14206950,6/8/2017 17:30,PDT,2.52,38.9,18.5,8.7,0
USGS,14206950,6/8/2017 17:45,PDT,2.52,38.9,,,0
USGS,14206950,6/8/2017 18:00,PDT,2.51,38.3,18.5,8.5,0
USGS,14206950,6/8/2017 18:15,PDT,2.51,38.3,,,0
USGS,14206950,6/8/2017 18:30,PDT,2.51,38.3,18.5,8.6,0
USGS,14206950,6/8/2017 18:45,PDT,2.5,37.6,,,0
USGS,14206950,6/8/2017 19:00,PDT,2.5,37.6,18.4,8.5,0
USGS,14206950,6/8/2017 19:15,PDT,2.5,37.6,,,0
USGS,14206950,6/8/2017 19:30,PDT,2.5,37.6,18.3,8.7,0
USGS,14206950,6/8/2017 19:45,PDT,2.5,37.6,,,0
USGS,14206950,6/8/2017 20:00,PDT,2.49,37,18.3,8.8,0
USGS,14206950,6/8/2017 20:15,PDT,2.49,37,,,0
USGS,14206950,6/8/2017 20:30,PDT,2.48,36.4,18.3,8.8,0
USGS,14206950,6/8/2017 20:45,PDT,2.47,35.7,,,0
USGS,14206950,6/8/2017 21:00,PDT,2.47,35.7,18.3,8.5,0
USGS,14206950,6/8/2017 21:15,PDT,2.46,35.1,,,0
USGS,14206950,6/8/2017 21:30,PDT,2.45,34.4,18.3,8.5,0
USGS,14206950,6/8/2017 21:45,PDT,2.44,33.8,,,0
USGS,14206950,6/8/2017 22:00,PDT,2.43,33.1,18.2,8.1,0
USGS,14206950,6/8/2017 22:15,PDT,2.42,32.5,,,0
USGS,14206950,6/8/2017 22:30,PDT,2.41,31.9,18.2,7.9,0
USGS,14206950,6/8/2017 22:45,PDT,2.4,31.3,,,0
USGS,14206950,6/8/2017 23:00,PDT,2.39,30.7,18.1,7.9,0
USGS,14206950,6/8/2017 23:15,PDT,2.39,30.7,,,0
USGS,14206950,6/8/2017 23:30,PDT,2.38,30,18,7.3,0
USGS,14206950,6/8/2017 23:45,PDT,2.37,29.4,,,0
USGS,14206950,6/9/2017 0:00,PDT,2.36,28.8,18,7.4,0
USGS,14206950,6/9/2017 0:15,PDT,2.35,28.3,,,0
USGS,14206950,6/9/2017 0:30,PDT,2.34,27.7,17.9,7.6,0
USGS,14206950,6/9/2017 0:45,PDT,2.33,27.1,,,0
USGS,14206950,6/9/2017 1:00,PDT,2.33,27.1,17.8,7.5,0
USGS,14206950,6/9/2017 1:15,PDT,2.32,26.5,,,0
USGS,14206950,6/9/2017 1:30,PDT,2.31,26,17.8,7.7,0
USGS,14206950,6/9/2017 1:45,PDT,2.3,25.4,,,0
USGS,14206950,6/9/2017 2:00,PDT,2.29,24.8,17.7,7.9,0
USGS,14206950,6/9/2017 2:15,PDT,2.29,24.8,,,0
USGS,14206950,6/9/2017 2:30,PDT,2.28,24.3,17.6,7.6,0
USGS,14206950,6/9/2017 2:45,PDT,2.28,24.3,,,0
USGS,14206950,6/9/2017 3:00,PDT,2.27,23.7,17.6,7.4,0
USGS,14206950,6/9/2017 3:15,PDT,2.26,23.2,,,0
USGS,14206950,6/9/2017 3:30,PDT,2.26,23.2,17.5,7.3,0
USGS,14206950,6/9/2017 3:45,PDT,2.25,22.6,,,0
USGS,14206950,6/9/2017 4:00,PDT,2.24,22.1,17.4,7.3,0
USGS,14206950,6/9/2017 4:15,PDT,2.24,22.1,,,0
USGS,14206950,6/9/2017 4:30,PDT,2.23,21.6,17.4,7,0
USGS,14206950,6/9/2017 4:45,PDT,2.23,21.6,,,0
USGS,14206950,6/9/2017 5:00,PDT,2.22,21,17.4,7,0
USGS,14206950,6/9/2017 5:15,PDT,2.21,20.5,,,0
USGS,14206950,6/9/2017 5:30,PDT,2.21,20.5,17.3,6.7,0
USGS,14206950,6/9/2017 5:45,PDT,2.21,20.5,,,0
USGS,14206950,6/9/2017 6:00,PDT,2.2,20,17.3,6.4,0
USGS,14206950,6/9/2017 6:15,PDT,2.19,19.5,,,0
USGS,14206950,6/9/2017 6:30,PDT,2.19,19.5,17.3,6.4,0
USGS,14206950,6/9/2017 6:45,PDT,2.18,19,,,0
USGS,14206950,6/9/2017 7:00,PDT,2.18,19,17.3,6.3,0
USGS,14206950,6/9/2017 7:15,PDT,2.17,18.5,,,0
USGS,14206950,6/9/2017 7:30,PDT,2.17,18.5,17.3,6.2,0
USGS,14206950,6/9/2017 7:45,PDT,2.17,18.5,,,0
USGS,14206950,6/9/2017 8:00,PDT,2.16,18,17.3,6.2,0
USGS,14206950,6/9/2017 8:15,PDT,2.16,18,,,0
USGS,14206950,6/9/2017 8:30,PDT,2.16,18,17.3,5.8,0
USGS,14206950,6/9/2017 8:45,PDT,2.15,17.5,,,0
USGS,14206950,6/9/2017 9:00,PDT,2.15,17.5,17.3,5.7,0
USGS,14206950,6/9/2017 9:15,PDT,2.14,17.1,,,0
USGS,14206950,6/9/2017 9:30,PDT,2.14,17.1,17.3,5.3,0
USGS,14206950,6/9/2017 9:45,PDT,2.14,17.1,,,0
USGS,14206950,6/9/2017 10:00,PDT,2.13,16.6,17.4,5.3,0
USGS,14206950,6/9/2017 10:15,PDT,2.13,16.6,,,0
USGS,14206950,6/9/2017 10:30,PDT,2.13,16.6,17.5,5.2,0
USGS,14206950,6/9/2017 10:45,PDT,2.13,16.6,,,0
USGS,14206950,6/9/2017 11:00,PDT,2.12,16.2,17.7,5.2,0
USGS,14206950,6/9/2017 11:15,PDT,2.12,16.2,,,0
USGS,14206950,6/9/2017 11:30,PDT,2.12,16.2,17.7,5,0
USGS,14206950,6/9/2017 11:45,PDT,2.11,15.7,,,0
USGS,14206950,6/9/2017 12:00,PDT,2.11,15.7,17.9,4.9,0
USGS,14206950,6/9/2017 12:15,PDT,2.11,15.7,,,0
USGS,14206950,6/9/2017 12:30,PDT,2.1,15.3,17.9,4.8,0
USGS,14206950,6/9/2017 12:45,PDT,2.1,15.3,,,0
USGS,14206950,6/9/2017 13:00,PDT,2.1,15.3,18,5,0
USGS,14206950,6/9/2017 13:15,PDT,2.1,15.3,,,0
USGS,14206950,6/9/2017 13:30,PDT,2.09,14.8,18,4.6,0
USGS,14206950,6/9/2017 13:45,PDT,2.09,14.8,,,0
USGS,14206950,6/9/2017 14:00,PDT,2.09,14.8,18.1,4.5,0
USGS,14206950,6/9/2017 14:15,PDT,2.09,14.8,,,0
USGS,14206950,6/9/2017 14:30,PDT,2.08,14.4,18.2,4.7,0
USGS,14206950,6/9/2017 14:45,PDT,2.08,14.4,,,0
USGS,14206950,6/9/2017 15:00,PDT,2.08,14.4,18.4,4.7,0
USGS,14206950,6/9/2017 15:15,PDT,2.08,14.4,,,0
USGS,14206950,6/9/2017 15:30,PDT,2.08,14.4,18.4,4.6,0
USGS,14206950,6/9/2017 15:45,PDT,2.08,14.4,,,0
USGS,14206950,6/9/2017 16:00,PDT,2.08,14.4,18.3,4.7,0
USGS,14206950,6/9/2017 16:15,PDT,2.11,15.7,,,0
USGS,14206950,6/9/2017 16:30,PDT,2.11,15.7,18,7.3,0
USGS,14206950,6/9/2017 16:45,PDT,2.1,15.3,,,0
USGS,14206950,6/9/2017 17:00,PDT,2.1,15.3,18.1,4.8,0
USGS,14206950,6/9/2017 17:15,PDT,2.09,14.8,,,0
USGS,14206950,6/9/2017 17:30,PDT,2.09,14.8,18.1,5.3,0
USGS,14206950,6/9/2017 17:45,PDT,2.1,15.3,,,0
USGS,14206950,6/9/2017 18:00,PDT,2.1,15.3,18.1,4.8,0
USGS,14206950,6/9/2017 18:15,PDT,2.1,15.3,,,0
USGS,14206950,6/9/2017 18:30,PDT,2.1,15.3,18.1,4.4,0
USGS,14206950,6/9/2017 18:45,PDT,2.1,15.3,,,0
USGS,14206950,6/9/2017 19:00,PDT,2.1,15.3,18,4.3,0
USGS,14206950,6/9/2017 19:15,PDT,2.1,15.3,,,0
USGS,14206950,6/9/2017 19:30,PDT,2.1,15.3,17.9,4.4,0
USGS,14206950,6/9/2017 19:45,PDT,2.1,15.3,,,0
USGS,14206950,6/9/2017 20:00,PDT,2.1,15.3,17.8,4.3,0
USGS,14206950,6/9/2017 20:15,PDT,2.1,15.3,,,0
USGS,14206950,6/9/2017 20:30,PDT,2.1,15.3,17.7,4.4,0
